reply_id,text,news_source
7.43578473000747E+017,Ill try to remember that ,SR00409
7.45379119546802E+017,in Obesity and so many other issues thaat are treatable and preventable with a Individual Family Community amp National Commitment,SR00409
5.32174154213392E+017,interesting study and something we can all incorporate into our lives,SR00409
5.22947415100641E+017,its not drugs so is it candy I hope its candy or hair ribbons My mom will be so happy ,SR00409
5.18170424895885E+017,LOL You may be correct but if family were involved they should know ,SR00409
5.18634996840808E+017,Non drug treatment for Alzheimers patients http t co EYS9oPCKZs http t co M66krIiNOb CGSuppComm WellWeds,SR00409
5.26185790112793E+017,Non drug treatment may reverse memory loss in Alzheimers patients http t co 4maGhk2qaw KnowYourRisk ALZ ID,SR00409
8.38876314459222E+017,Not so fast cowboy ,SR00409
5.22990245881864E+017,oh I vote for candy too Alas Its healthy living and low sugar I did note Im already taking 3 of 4 supplements they mention ,SR00409
7.43872770841383E+017,pictures are cross sections through the MS right I can point out some dorsal nerve cords I guess PacificCove,SR00409
8.96591616357671E+017,Please keep working so many people need this ,SR00409
7.45609721797763E+017,Reglan negligently remarketed for nausea restores memory ,SR00409
7.43509500171166E+017,Same as the last UCLA protocol ,SR00409
7.65580073068036E+017,Thank you for the RT ,SR00409
7.65580177929888E+017,Thank you for the RT ,SR00409
7.65580849521787E+017,Thank you for the RT ,SR00409
7.65580915774988E+017,Thank you for the RT ,SR00409
7.66000230735221E+017,Thank you for the RT ,SR00409
4.9025882607598E+017,thats funny Janice ,SR00409
5.18300662132523E+017,Thats great news because ermmm what are we talking about ,SR00409
8.95853527846842E+017,Thats incredible,SR00409
4.90179961060594E+017,thats nice who do we dismantle to get new brain cells ,SR00409
2.34666074145173E+017,Thats what Im on Dread to think what would be like if not on it then Need to up my dose ,SR00409
7.43876920996069E+017,the stem cell drill yes ,SR00409
7.45377771162042E+017,these activities including Excellent Self Care including Enjoying Our own Bodies free of shaming amp blaming until someone special,SR00409
1.08795434654805E+018,This is hopeful,SR00409
8.96582096046535E+017,This treatment could reverse memory loss in Alzheimers patient,SR00409
5.19470018472337E+017,This was a powerful read exercise supplements,SR00409
5.18624266380919E+017,too late for my dad losing him slowly This is such a horrible disease leaves devastation on the way findacure,SR00409
4.90175672254734E+017,Transplanting new brain cells into Alzheimers patients could reverse memory loss http t co f1bAn29RVO ,SR00409
4.90397125914939E+017,Transplanting new brain cells into Alzheimers patients could reverse memory loss http t co HjOQJHuxaz ,SR00409
5.18383798850179E+017,UCLA study Non drug treatment may reverse memory loss in Alzheimers patients http t co 35J4AYZra7 wow tho could be big ,SR00409
5.26185349027205E+017,UCLA study Non drug treatment may reverse memory loss in Alzheimers patients http t co 4maGhk2qaw via abc7newsbayarea ,SR00409
5.19718631031071E+017,UCLA study Non drug treatment may reverse memory loss in Alzheimers patients http t co BFn794iUKZ via sgumina,SR00409
5.20458350770029E+017,UCLA study Non drug treatment may reverse memory loss in Alzheimers patients http t co DMWgruqe7o via abc7newsbayarea ,SR00409
7.43444565076501E+017,Very interesting Id like to read more about the treatment itself ,SR00409
2.34094720035463E+017,would like to know more agour this Which epilepsy drug can reverse memory loss in Alzheimers Medical News1,SR00409
5.32865923708125E+017,yes lots of potential I would like to see more publicity around prevention,SR00409
7.65605492110524E+017,You got it ,SR00409
7.66734539662189E+017,Youre welcome ,SR00409
7.43649998718403E+017, docrocktex26 NBCNews My condolences as well ,SR00411
7.43890578253943E+017, nbc Wow Imagine the impact it will have on our patients if this proves itself out I wonder if theyll go for a larger trial ,SR00411
7.43622803367158E+017, NBCNews A friend of mine was put on the same therapy as Jimmy Carter I went to her funeral yesterday Life isnt always fair,SR00411
7.44490426179199E+017, NBCNews Wow thats great news,SR00411
7.44679581815276E+017,Appreciate him so much ,SR00411
7.4463913664922E+017,Awesome ,SR00411
7.4464006860689E+017,Emory University Atlanta GA Thank you U S N 1979 ,SR00411
7.44658968195195E+017,Happy Fathers Day president Carter ,SR00411
7.43632177800176E+017,I hear you and Im sorry for your loss Hopefully this means science is on the verge of a very meaningful breakthrough though,SR00411
7.43614668913123E+017,Im a grad student doing research in immunotherapies amp it is always SO exciting to see this kind of news D,SR00411
7.43780770947469E+017,kudos for NBC always first and on top with the latest news ,SR00411
7.44641391788188E+017,Lungcancer trial stopped after Jimmy Carter drug shrinks tumor,SR00411
7.44637336328167E+017,Yoda ,SR00411
7.43215878645264E+017,thanks for sharin,SR00412
7.4235647953406E+017,acupuncture is the best and no side effects,SR00414
7.42405291354952E+017,Careful with the universal headlines ,SR00414
7.4239465622331E+017,i hope the study wasnt sponsored by Prozac depression in children and teens,SR00414
7.43015148483285E+017,requires high motivation so generally useless in major depression And talking cures lack any scientific evidence in support ,SR00414
7.41042237249835E+017, Cancerblog ctbroncofan Not just melanoma but other Cancer too lungcancer hope miracle4mike,SR00415
7.41139162892538E+017, FollowHeidi NPRHealth okay lets go ,SR00415
7.40999547556487E+017, hudsonalpha neillamb VUMChealth theNCI Great informative article Thanks for sharing ,SR00415
7.4233852048486E+017, NikiBarrPhD SU2C cancersociety tatatuesday ProstateCancerC roccorossiTO Can cure for some cancers be on the horizon ,SR00415
7.41024413252866E+017, now that is cool ,SR00415
7.41078489172869E+017, NPR doesnt Dr James Allison deserve a Nobel Prize for this ,SR00415
7.42025508607697E+017, NPR EveryBreathCts Exciting possibilities ,SR00415
7.42174612180599E+017, NPR EveryBreathCts susila55 I know Very exciting ,SR00415
7.41449656132047E+017, NPR it seems to make so much sense And amazing that she is cured,SR00415
7.41396236826227E+017, NPR its out there In our lifetime,SR00415
7.41092825790599E+017, NPR that was a great story hopeful,SR00415
7.41449174088978E+017, NPR That was a very inspiring story ,SR00415
7.41355633732129E+017, npr yeap J Allison,SR00415
7.41266111157666E+017, NPRHealth immunooncology Looking forward to Dr Allisons Keynote IO360 201,SR00415
7.41222663868273E+017, POTUS SenSanders HillaryClinton realDonaldTrump investment from govt and all needed for an excellent amp real human benefit INQUIRE,SR00415
7.41965761544094E+017, racorsino rose NPR good research and help Yes lets pray daily to fight all types of cancer ,SR00415
7.41328003964273E+017,A strengthening of the immune system is considered for quite some time as a key to fighting cancer ,SR00415
7.48972456807805E+017,be just a matter of time for a nobel prize in my honest opinion CancerResearch kcCURE,SR00415
7.41338947352207E+017,for any life saving drug we need to have a book written about to show how long and what it took to make from bench into clinic ,SR00415
7.41346178000933E+017,Good news but at the cost of not doing what else ,SR00415
7.41035484026004E+017,Hes a UT Austin alumni but thats like the least coolest thing about this man Incredible ,SR00415
7.41044773788787E+017,Hiding in Plain Sight A Scientist Trains the Immune System to Attack Cancer from Withi,SR00415
7.41473228367897E+017,I read this story this morning Really inspiring immunotherapy is the future ,SR00415
7.41083723878289E+017,I think he does ,SR00415
7.42848111324897E+017,praying for something like this to be found for ovarian cancer ,SR00415
7.41332503395467E+017,saw this the other day wondered about the price tag Yikes,SR00415
7.43476766635766E+017,Thanks for the RT We hope you have an amazing afternoon filled with discoveries ,SR00415
7.41487125577634E+017,This is truly an amazing man Thank you for your service to humanity ,SR00415
7.45686721883308E+017,UTTERLY AMAZING This needs 2b RTd If less chemo then fewer neuropathy patients from chemo related neuropathy believe,SR00415
7.4132924408977E+017,would benefit the citizens of San Clemente California,SR00415
7.41045071718535E+017,Wow ,SR00415
7.40720269317317E+017, TangledWing Didnt Brits toyed with this idea 12 15y ago BMJ was so exited it almost wet itself Can journals do that ,SR00417
7.40901744222343E+017, TangledWing WSJscience WSJhealth Waiting for the day when it will be illegal to NOT take at least one medication every day ,SR00417
7.4288133528345E+017, WSJ most recent clinical trial says otherwis,SR00417
7.42873492551569E+017, WSJ No,SR00417
7.42890037696692E+017, WSJ No The author suggestion that a polypill be used in low risk patients would likely kill more patients than benefit,SR00417
7.42891991890055E+017, WSJ re polypill we cant live forever I dont think another marginal benefit with a very high NNT is a panacea,SR00417
7.40642329661411E+017, WSJ The Polypill as described is nonsense if you are otherwise healthy,SR00417
7.42879087140573E+017, WSJ To answer your question in one word Yes To answer in two words Yes but ,SR00417
7.41307786798174E+017, WSJscience WSJhealth Interesting reading but I worry about 1 ex ante moral hazard and 2 economic impact on payers,SR00417
7.42876380631699E+017,great potential in low middle income countries where tracking BP chol is difficult Role in US is minimal ,SR00417
7.41309045227827E+017,Interesting reading but I worry about 1 ex ante moral hazard and 2 economic impact on payers,SR00417
7.42879100256166E+017,is bad medicine But very promising marketing potential for Big Pharma charlesornstein WSJ,SR00417
7.41887979799478E+017, 35 24 ,SR00418
7.4132815222868E+017, HankGreelyLSJU juliaoftoronto secondary malignancies,SR00418
7.41402291601871E+017, hedgehogreview Ill give it a read I work in alt medicine so Im not grinding any axes here ,SR00418
7.41399970108957E+017, hedgehogreview Nor most of the other things described in Joe Daviss excellent essay which is not a case for holistic medicine ,SR00418
7.41182910401815E+017, juliaoftoront,SR00418
7.41315730960945E+017, juliaoftoronto I had similar reaction but dont know whether it had ever been done in MS before ,SR00418
7.41057409691595E+017, juliaoftoronto matthewherper excellent point Paging late Arthur Clarke,SR00418
7.41345066971714E+017, juliaoftoronto matthewherper Indeed 20 years in trials far from new Results of few Ph2 were published in the last 5y,SR00418
7.41332271894954E+017, juliaoftoronto matthewherper theendofsex y sensational stories Validation of MS tx makes headlines Disappointing ,SR00418
7.41115144571396E+017, juliaoftoronto opxa,SR00418
7.41948469133345E+017, JZarracina elizabarclay And why were the big risks amp caveats pushed to the bottom of the piece,SR00418
7.41074043126841E+017, JZarracina elizabarclay voxdotcom Brilliant piece of writing about this latest MS research breakthrough,SR00418
7.41316102639092E+017, matthewherper halt all immune attacks against the CNS no relapses or new MRI lesions in all patients and for 6 12 years,SR00418
7.41315020261331E+017, matthewherper hey thanks for this feedback as I noted in my story this indeed builds in previous research but,SR00418
7.41045557398E+017, matthewherper its the effective combo with chemo that makes this one standout,SR00418
7.41059356553138E+017, matthewherper juliaoftoronto and this is the most recent European consensu,SR00418
7.41059240048005E+017, matthewherper juliaoftoronto for starters look at the incidence of 2nd autoimmune disease,SR00418
7.41315462596858E+017, matthewherper these researchers found something diff removing immune sys using higher chemo doses that also penetrate CNS,SR00418
7.41315647481733E+017, matthewherper to remove the immune cells there in addition to wiping immune cells from the stem cell graft ,SR00418
7.41043332319609E+017, matthewherper Why is this news Auto SCT has been used with mixed results for 2 decades especially in Europe ,SR00418
7.41315847592006E+017, matthewherper would be the best way to halt MS and they had the most striking durable results is my understanding ie ,SR00418
7.41887856776348E+017, naukaiprogress ,SR00418
7.41994178939355E+017, nobleday sounded great until those 2 points long time to figure out only 5 successful ,SR00418
7.4137024576437E+017, Only 5 of MS patients will be eligible for this new treatment ,SR00418
7.41905756224639E+017, shaydee5 yeah standout on that article was the part that said 5 of patients would be eligible ,SR00418
7.41514436209443E+017, Tigerlil2 Every case of persons with MS is different I can do things and cant do others After 28 yrs with MS Im still here ,SR00418
7.63818400124576E+017, voxdotco,SR00418
7.41356698468819E+017, voxdotcom A note that this treatment is only for a small of patients with early aggressive M,SR00418
8.45274271584805E+017, voxdotcom Great news Thanks for sharing ,SR00418
7.41371639942775E+017, voxdotcom HOLY,SR00418
9.86772352473207E+017, voxdotcom i want to support you with this in any way i can love ,SR00418
7.41246022085673E+017, voxdotcom just heard this story on CBC this morning ,SR00418
7.42149621103899E+017, voxdotcom lovely,SR00418
7.41710903926723E+017, voxdotcom Single payer ,SR00418
7.41626519257158E+017, voxdotcom VoteMarsha Hey Marsha thanks for threatening our researchers who do this work I hear you live in Brentwood TN,SR00418
7.41744743613354E+017, voxdotcom yup read about this Amazing Apparently you have to treat it in earlier stages otherwise wont work ,SR00418
7.41034661900603E+017,A new treatment for MS I think this is the first time Ive used the word miracle in a stor,SR00418
7.41671900410184E+017,Amazing and back in 2002 already ,SR00418
7.41298365711974E+017,Amazing Cdn docs just reversed MS using stem cells ScienceMatters,SR00418
7.41615251830018E+017,Cmt,SR00418
7.41338037922173E+017,Correction its NOT clear that patent extends to this study heres the patent,SR00418
7.41043768338551E+017,filmed some amazing MS work last year at the TCNL University of Wisconsin More miracles ,SR00418
7.41526506690617E+017,Forum link,SR00418
7.41364411546247E+017,Headline makes me think hype w its disclaimer but I dont think its hype Treatment is super risky amp for extremes cases,SR00418
7.41298445164683E+017,hey yes this new research def built on these studies which I mentioned in the piece,SR00418
7.41236360313442E+017,I guess a headline saying MS cured in 2002 wouldnt fly but still,SR00418
7.41271845027099E+017,Imp to note this is still a small study w no control arm But exciting nonetheless Its built on decades of basic science research,SR00418
7.41273606827704E+017,is is a small trial and only a subset of people with MS WelfordP,SR00418
7.41045202484236E+017,it looks like a cartoon western hat ,SR00418
7.41272330316436E+017,Just a note that these stem cell transplants are only appropriate for small MS patients with early aggressive MS ,SR00418
7.41036046083707E+017,Lovely story A friend of mine had the same treatment a few months back Fingers xd all looking good ,SR00418
7.41308007460405E+017,mean its a bad thing just not an exciting or easy 1 for ANY auto immune disease or blood disease juliaoftoronto matthewherper,SR00418
7.41368203515986E+017,not a total cure Only applicable to certain MS types still a breakthrough nonetheless,SR00418
7.41234142478799E+017,Not sure why the headline says this just happened though She got the stem cell transplant 14 years ago and was pretty much cured by 2003 ,SR00418
7.41717240882553E+017,People who have or are going to get MS can blame dumbass George W Bush for stopping U S stem cell research ,SR00418
7.4194805639286E+017,Question Why didnt you mention how some people got life threatening issues,SR00418
7.41045422542578E+017,S O juliaoftoronto JZarracina,SR00418
7.41326474339193E+017,seems Atkins patented the tech Hope they use the patent responsibly JZarracina picardonhealth juliaoftoront,SR00418
7.4755337374693E+017,still seems like hype A study of 24 people with only 16 successes and one death The study isnt bit enough,SR00418
7.78213488623817E+017,thank you Jackie they are very aware of stem cell research love Janis xxx,SR00418
7.4136504695407E+017,Thanks Yeah the head seemed like it was protesting too much Interesting stuff ,SR00418
7.41298810354291E+017,the latest results considered outstanding b c relapse rate was higher in prev studies,SR00418
7.41236299970007E+017,They JUST found out about it ,SR00418
7.41298982941528E+017,they used a higher dose of chemo for immunoablation in the Lancet study which for now seems why the results are more durable,SR00418
7.41295074068161E+017,This is awesome My beloved Gpa had MS while he was very fortunate learned how ugly it can be ,SR00418
7.41182610890756E+017,This wasnt hype either ,SR00418
7.41036713506705E+017,ty fixing,SR00418
7.41307752249594E+017,when I read the story Bone marrow ablation w hematopoeitic stem cell replacement not new idea juliaoftoronto matthewherper,SR00418
7.69592071313236E+017,wow ,SR00418
7.41981284969353E+017,wow Hope ,SR00418
7.410377398738E+017,you should be more clear that this is with adult and not embryonic stem cells ,SR00418
7.40093537199501E+017, After being told to swallow the previous imbalanced answers without question isnt this another faulty brave new world ,SR00420
7.40143136979161E+017, AlexCalvin KonaYMA6 Exactly one of my mates was on it and it was amazing for him So congrats ,SR00420
7.40142256804499E+017, AlexCalvin Yeah Im on Duloxetine as an SNRI and recently came off Depakote as a mood stabiliser Its been great ,SR00420
7.40140220356694E+017, DrJustinThomas,SR00420
7.40055937285755E+017, guardian If this is used within the context of holistic assessment I think this is a really positive step forward ,SR00420
7.40056006458278E+017, guardian ILD Rehab depression some people do and some people do not respond well to antidepressants In the past those ,SR00420
7.40055717978223E+017, guardian ILD Rehab I think youre misreading this a tad my friend Theyre just drugs Regardless of causation of ,SR00420
7.40056280853848E+017, guardian ILD Rehab that didnt were basically labelled as personality disordered not depressed You could argue ,SR00420
7.40056481459012E+017, guardian ILD Rehab that this approach by finding a medical cause reduces such labelling No ,SR00420
7.44354091917181E+017, guardian this is standard of care at all Mayo clinics Tried to get it in Miami wanted 600 to test and interpret Need sooner ,SR00420
7.401599722402E+017, guardian What about the ones who dont respond are they left by the wayside ,SR00420
7.40992243289457E+017, Holy Grail Methinks psychiatry is revealing its true colours as a religion Throw in the DSM 5 Bible whilst youre at it ,SR00420
7.40144089824395E+017, JakeTucker AlexCalvin Its the two weeks going on them a month to see if they work two weeks coming off thats exhausting ,SR00420
7.40142475554198E+017, JakeTucker lukekarmali So glad it works for you Anti depressants is very much a different strokes kind of arrangement,SR00420
7.40142675719008E+017, KonaYMA6 AlexCalvin Mine kinda worked but I couldnt arrive which just made me incredibly pissed off with everything ,SR00420
7.40145256759472E+017, KonaYMA6 JakeTucker Agreed Coming off is savage I still have some of the side effects years after I stopped Prozac too ,SR00420
7.40143270546821E+017, lukekarmali KonaYMA6 Hahahaha Thats a great story ,SR00420
7.40142284830839E+017, lukekarmali Yeah christ Prozac was brutal Vicious mood swings night terrors random aches pains huge weight gain ,SR00420
7.4010545710531E+017, s9tmt ChrisEJones84,SR00420
7.40084881280119E+017,Cant help but think that this is pie in the sky,SR00420
7.40054034975982E+017,could you please link to the published study Hard to assess veracity of claims without seeing details ,SR00420
7.401327944337E+017,I cannot take them they affect me in a way they are not supposed to sweating heart palpitations and then fainting ,SR00420
7.40088008007901E+017,I cant find a link to the research Even if its not open access shouldnt you link to the abstract ,SR00420
7.40140873556623E+017,I think I went through four different batches before landing on my current ones Bloody exhausting especially as all need time ,SR00420
7.40141187865162E+017,I was on two and gave up on them because the side effects were terrible Should probably look into something other than SSRIs,SR00420
7.40003668498522E+017,Use anti depressant placebo provide kind sensitive amp caring doctor Attend meditation amp motivational social programs 2 ,SR00420
7.38343189929689E+017,great it will be a huge hit over in Europe for excessive armpit sweat yeah to make ,SR00423
7.37801545442599E+017, could be Should probably wait until we know ,SR00425
7.37821014445326E+017, I think wit,SR00425
7.37906086792057E+017,Absolutely statins can randomly harm any cell,SR00425
7.37898042133774E+017,Because now theyre being vilified for causing more harm than good as high cholesterol treatment need to find another market ,SR00425
7.37786970903024E+017,Is there anything that statins wont cure what about a boil on the arse will it cure that too,SR00425
7.38164251194315E+017,statins may also reduce LA uptake in breast tumors Reduced LDL levels less LA uptake by breast tumor LDL receptors ,SR00425
7.37793413106405E+017,The man does not happen has overcome death and these evils cancer HIV The love of the next taught by Jesus Christ the may,SR00425
7.5179583128882E+017,you do realise people with high cholesterol survive cancer 47 BETTER Its the cholesterol that aids survival ,SR00425
7.35276635339923E+017,A strong response I know but I think adding more tech to cure a problem caused by tech is just stupid ,SR00428
7.35276867473822E+017,I agree with that Its a generational issue though No Gen X has text neck ,SR00428
7.34742596862521E+017, CBSNews MountSinaiLIVE That would the best to finally be able to give these patients hope,SR00429
7.34702623249441E+017, The PAINT WARS have begun ,SR00429
7.34617483441787E+017,awesome,SR00429
7.34686986728923E+017,That would be awesome ,SR00429
7.3570133599617E+017, FOR SOME OF THOSE PATIENTS IT IS LIKELY THAT THEIR CANCER NEVER WILL COME BACK ,SR00431
7.33226861011083E+017,Similar symptoms and treatment to me hoping for a similar outcome the video gives a good summary of keytruda CawoodGavin,SR00431
7.33255149305659E+017, guardian lets hope so ,SR00432
7.33011187814785E+017, please God Would love this to happen for my son ,SR00432
7.33287341184274E+017, to solve the donor problem Well still need a way to protect the transplant from the immune system 2 2,SR00432
7.33049710274093E+017,According to DiabetesUK most people take low dose insulin after islet transplants shots so why is this different ,SR00432
7.33036997862957E+017,But none of these new treatments ever seem to materialise hearditallbefore,SR00432
7.33270632121651E+017,can we stop the auto immune response killing the new beta cells ,SR00432
7.33008382899171E+017,Does anybody think that big pharma is going to give up billions in profit ,SR00432
7.33011059284529E+017,hears hoping,SR00432
7.33494025915896E+017,scientists should gain the vet Nobel Prize they have cured millions of rats ,SR00432
7.33042156068295E+017,soylent drugs Maybe if it was made from the tortured souls of orphans ,SR00432
7.33287203984527E+017,Yes most people do need to rely on insulin eventually after transplants This company is looking at one way 1 2,SR00432
7.32943099102671E+017, bullbear99,SR00433
8.41709997587337E+017, the FDA here in the US but both those things happening is easily another 2yrs away,SR00433
8.41709655176946E+017,Orameds results so far look promising but it still has to pass a Phase 3 clinical trial in Israel and be certified by ,SR00433
7.32604846973424E+017, FoxNews IT WORKS FOR ME AS WELL ASK WEED Im a 100 TBI disabled Veteran VA only has opiates that rear me up physically ,SR00434
7.33024122326782E+017, psilocybin helps prevent cluster headaches as well as migraines amp PTSD when used in micro doses No trip needed ,SR00434
7.32613025082053E+017, Reuters I think I would rather be depressed,SR00434
7.35269404720529E+017, studies also show helps with PTSD as well as MDMA TYTlive,SR00434
7.32553549402518E+017, YesiAnielka,SR00434
7.32546827581555E+017,Also make people believe they can fly ,SR00434
7.32612165287318E+017,can confirm,SR00434
7.33051498985185E+017,Cant have that Would take away from Big Pharmas profit centers Just like marijuana legalization cuts into it ,SR00434
7.32550488483332E+017,could have told you this years ago ,SR00434
7.32550739881431E+017,Hilarious most people nearly laugh to death after consuming them ,SR00434
7.32554326074221E+017,Hmm time for some magic mushrooms ,SR00434
7.32637038151934E+017,I can attest to this ,SR00434
7.32547770750378E+017,I feel better just reading this,SR00434
7.32523363940372E+017,I guess the hallucinations would be a plus point ,SR00434
7.3256399955705E+017,If youre not reading Reuters News Now from stax920 youre missing out Subscribe here,SR00434
7.32547326410129E+017,Is it available on the NHS ,SR00434
7.32550233486397E+017,Ive just asked the huge pink rabbit that I work with and he agrees,SR00434
7.32567359358128E+017,k,SR00434
7.32550568103776E+017,nothing magic there here in Africa weve known about such forever ,SR00434
7.33050201124917E+017,Psilocybin should be required consumption for all govt officials World peace via mycology PaulStamets,SR00434
7.33052850863886E+017,shame the pic of the mushies werent the gold tops that are actually the magic ones ,SR00434
7.33047556108747E+017,so thats why I was happy in my 20s ,SR00434
7.32547994088788E+017,they are button mushrooms defo not the Magic sort ,SR00434
7.32551791938699E+017,Tim Leary said that 50 years ago,SR00434
7.3255833241063E+017,we already know that some mushrooms make us happy ,SR00434
7.34798913048175E+017,Why are you showing button mushrooms ,SR00434
7.55947874391908E+017, BretStetka your page is awesome I will follow back soon Twitter has limits ,SR00435
7.32277025185145E+017, NPR very interesting ,SR00435
7.31499912425144E+017,thanks for sharing NPR Health News have a great Saturday Grow followers ,SR00435
7.32314678697853E+017,Thanks much for the share ,SR00435
7.31466167232172E+017,Were also about spreading wellness Thanks ,SR00435
7.32783054373179E+017, CBSNews CBSHealth ,SR00436
7.37802842992456E+017, CBSNews HSpecialSurgery Some also get the wrong size hip put in amp have herniated discs amp DDD amp can barely walk ever again HSS,SR00436
7.32623656841531E+017, hipreplacement patients sameday,SR00436
7.3261062112496E+017, USEmbPhnomPenh evil USA RT 178kakapo 2015 12 ,SR00436
7.3261215456684E+017,Making cyborgs acceptable ,SR00436
7.32629564178846E+017,Really My wifes uncle had hip replacement surgery amp wound up having the leg amputated above the knee 3 days later So stay 3 days,SR00436
7.32611746809188E+017,sounds too fast ,SR00436
7.3261134135826E+017,Will CBS be interviewing Bill Clinton asking him what does he have in common w convicted pedophile Jeffrey Epstein ,SR00436
7.30491600711848E+017, JAMA current NPR just citing we have become much better at treating the cardiovascular risk factors ,SR00437
7.30490111109022E+017, JAMA current NPR more pounds doesnt necessarily mean having to take drugs for high cholesterol,SR00437
7.30887860329587E+017,This is also seen after joint replacement or breast cancer ,SR00437
8.28298251774329E+017, goodhealth To avoid cancer or cure it help only multiply antioxidants oxigen in blood and max ATP,SR00438
7.31184885747098E+017, TIME another reason to eat healthy ,SR00438
7.89508392905695E+017,brain wash ppl with bs and when they still get it hide behind the reduce language ,SR00438
7.89656208017797E+017,RT TIME What teen girls should eat to reduce breast cancer ris,SR00438
7.29716790930985E+017, AshleyABC17 is this you ,SR00439
7.29743295337894E+017, maggiemfox wow,SR00439
7.29845430746501E+017, NBCNews I dont know but grab me a bottle For a friend of mine of course ,SR00439
7.29749148677759E+017, NBCNightlyNews currently yes you should see it now ,SR00439
7.29716772228768E+017,of all my faults thats pretty low on the list ,SR00439
7.29698172042412E+017,Please someone dunk me in a vat of the stuff pleeeze ,SR00439
7.29808242952548E+017,Similar to Elmers glue ,SR00439
7.29833020669104E+017,There are already serums you can put on to tighten skin but you cant put moisturizer or makeup over them Can I with this ,SR00439
7.30175763614327E+017, AlchimieForever Second Skin May Reduce Wrinkles Eyebags Scientists Say ,SR00440
7.29693242057363E+017, ginakolata for that invisible skin of polymers glow,SR00440
7.29693539538506E+017, ginakolata Need 3 gallons,SR00440
7.29846080028955E+017, helenbraun N o que precisemos mas just in case Li o artigo original CMichaelGibson harvard MIT Cool Dupla garantida ,SR00440
7.29834837088031E+017, JoshMankiewicz Nah Rich people go ahead and have plastic surgery ,SR00440
7.30055246609682E+017, nytimes Imagine the shock when people start peeling off their Mission Impossible false face ,SR00440
7.3009497586262E+017, tomservo10 nytimes,SR00440
7.30088338451894E+017, zabrinamakeup nytimes if only I could use it on my saggy lids that Ive had since I was a kid Damn deep set hooded eyes ,SR00440
7.30476628866826E+017,At a price SecondSkin ,SR00440
7.300023520995E+017,gimme gimme Do they accept Paypal My Boris Karloff face could use a few layers ,SR00440
7.30248789118857E+017,I read the article looking for connections to your research interests but didnt see any ethical quandaries ,SR00440
7.31647436846834E+017,Im ready to buy stock too ,SR00440
7.31645462239842E+017,Lol My sister sent me this article earlier this week Like where can we sign up ,SR00440
7.30073399674839E+017,Me too ,SR00440
7.3006728674519E+017,thanks Its very interesting I could definitely use that in my kit amp on myself enough for a full body application ,SR00440
7.2991797102866E+017,That would be extremely helpful for people suffering from skin diseases Sounds too good to be true but future will tell ,SR00440
7.2990949123636E+017,Whats the efficient screening tool in protein crystallography,SR00440
7.29883647013208E+017,wow,SR00440
7.3055477764234E+017,yeah for MGH and MIT researchers ,SR00440
7.29783864458011E+017,YES ,SR00440
7.30784128757551E+017,works for me ,SR00441
9.72922428916511E+017, AchelyaL,SR00442
9.83102470606991E+017, AlamoShape Very interesting ,SR00442
8.96348831775896E+017, and read too that apparently frying cold rice makes it more resistant so mabuhay ang sinangag for breakfast ,SR00442
9.72922480322077E+017, derrickg745 does it come with cheese and fries ,SR00442
9.236846644009E+017, e rivera70 read this till the end Hahahaha your gonna laugh ,SR00442
9.9310408887434E+017, kelly miracle,SR00442
9.34837776817754E+017, lecnutrition apnutrition maryonstewart,SR00442
9.49569592329982E+017, ProfTimNoakes your thoughts on this ,SR00442
9.60196498590925E+017, TIM,SR00442
9.65463946357498E+017, TIM,SR00442
9.74892967960834E+017, TIME,SR00442
9.95732065579602E+017, TIME,SR00442
9.95762795445703E+017, TIME,SR00442
9.34807337394758E+017, TIME Always exceptions I test results of all foods checking my blood and by cooling first my need for insulin lowers ,SR00442
9.34869955362873E+017, TIME apnutrition maryonstewart No carbs will make you gain weight if correctly proportioned and one,SR00442
9.35066194272453E+017, TIME lecnutrition maryonstewart Its all about eating the right carbs not no carbs Ditch the refined,SR00442
9.23684843774448E+017, TIME Only because their are ads in the article,SR00442
9.95731090034844E+017, TIME really,SR00442
9.62693952607588E+017, TIME Smacks Good one ,SR00442
9.41979614930526E+017, TIME Thats right but I would add anything you overeat will harm you ,SR00442
9.90470928059519E+017, TIME While the change is starch form is probably true it does seem like a stretch to claim it re,SR00442
9.88111998415245E+017, VINNYGUADAGNINO,SR00442
9.67801393829634E+017,Any carb in itself dont put weight Its the energy imbalance which is actual cause it Dont fool your readers ,SR00442
9.88115906353037E+017,anything in excess will make you gain weight life is about enjoying thing in moderation no matter wha,SR00442
9.41967986000351E+017,Anything you eat in excess will cause you to gain weight HarshTruth,SR00442
9.65198756986655E+017,Anything you eat will make you gain weight if you eat to much of it stop dieting and eat everything in mo,SR00442
9.85292028698178E+017,But can I make french toast from it Those are the questions that matter ,SR00442
9.34804753544032E+017,Carborundum ,SR00442
9.34803319872279E+017,challenge accepted,SR00442
9.23683069919236E+017,clickbait crap good bye ,SR00442
9.93115574266888E+017,Cool Super Sugar Crisp ,SR00442
9.34803777655398E+017,Do not worry rookies due to most better carp is on the way ,SR00442
9.95730936745558E+017,does it works ,SR00442
9.23689264558363E+017,Eat a ton and you will Come on TIME lets be serious ,SR00442
9.48001829547323E+017,Eat this carb in excess and sure You will gain weight Eat it without sense and your adipose tissue will gro,SR00442
9.95731042639208E+017,Eat this crab and you wont gain weight ,SR00442
