reply_id,text,news_source
7.91396569660658E+017,"@Stillcrazysteve
Did any one read this? Moved by this Question?
I asked Google! ""Valuable Aduits work in the UK?""
A… https://t.co/4ilcDE2DbW",SR00338
7.91598560676635E+017,@AnnaKennedy1 @leoniedelt @StarlightMcKenz @cathmackinlay TY 4 feedback! Parents tell us yrs after re:positive impact of receiving #Portage,SR00338
7.91633957951504E+017,@Jonna_A Rätt i sak. Autister har ju alltid vetat detta. Självklart. Men nu beskrivs det som ett genombrott🙄. Lyssna på ditt barn❤ #npf,SR00338
7.91708225670382E+017,@vls_ns My sister is one of the 2 S&amp;LTs currently working on the PACT follow up study. Amazing results and interesting to talk through,SR00338
7.92156376520794E+017,@StarlightMcKenz @AnnaKennedy1 @Portage_UK this is a good one!,SR00338
7.90618252745413E+017,"@charlesornstein Oh, geez. In SV, there are companies now peddling anti-aging pills. Headlines: Is this the fountain of youth?",SR00339
7.90932591817978E+017,@stefaniei @WSJ @MelindaBeckWSJ A little telomerase in your coffee might help🤓,SR00339
7.90986634070229E+017,@siobhannyc @ryanjaslow perhaps a fallout from the Theranos debacle,SR00339
7.91085353004372E+017,@kirtipatelmd reminds me of https://t.co/awgQUigTax,SR00339
7.91085745234711E+017,"@johnjoseph never saw that, is it good?",SR00339
7.91689380905746E+017,@CaulfieldTim They are really jumping the gun here.,SR00339
7.91725970029879E+017,"@CaulfieldTim @WSJ Thanks for clearing that up! 
Next time I  get my telomeres checked, I'll skip online mail order… https://t.co/IoInUauqba",SR00339
7.92755130886226E+017,"@EricTopol @FastCompany @WSJscience @RebeccaDRobbins @MelindaBeckWSJ @chrissyfarr why a ""bad week""? Aren't you on the board of Arivale?",SR00339
7.92814780264411E+017,@EricTopol I don't understand the Vinome DNA-wine tailoring idea. Drinking wine is social - so whose wine do you drink?,SR00339
7.93871353765954E+017,@rqui @melindabeckwsj And what will you do with this information Robin?,SR00339
7.93871480614294E+017,"@rqui Nice read of the four month old @SarahKSilverman news story today, dummy! #aging #dumbfuck @MelindaBeckWSJ @robertAbooey",SR00339
7.93970666622087E+017,@rqui Being #OverWeight and stupid is no way to go through life old narcissist.  #MyThreeCents,SR00339
7.95415076677136E+017,extending another week; great coverage by @RebeccaDRobbins @statnews on abuse of testing https://t.co/M1QodINmUw https://t.co/QwdG82LXhK,SR00339
8.03414766874218E+017,"@MaddoxBiology @WSJ I don't need a test, I already know I'm a grandma",SR00339
8.03417073540076E+017,@katie_maehl @WSJ ditto,SR00339
7.90184134987612E+017,"@CBSSunday Another story that rips your heart out.
It's truly amazing what we can do...refactoring HIV 2B a treatment 4 other disease.",SR00340
7.90187212876886E+017,@CBSSunday one of CBS's finest political points of view on stem cell research.,SR00340
7.90191865110946E+017,@CBSSunday Human immunodeficiency Virus virus,SR00340
7.90273647906882E+017,"@CBSEveningNews ""HIV virus"" is redundant, like ""ATM machine.""",SR00340
7.90582106456023E+017,"@tweetworthey1 Just Tweeted &amp; Saw You Had Already Done So; Deleted Mine,, RTing Yours - Utterly Fascinating Story!",SR00340
7.88929051394204E+017,@KWWL that's great,SR00341
7.89057354335683E+017,@NEWS957 what a wonderful tool!,SR00341
7.89234010568274E+017,@StevenCBrooks @CTVNews isn't this a significant confounder for your study??,SR00341
7.89459806130176E+017,@colinrbell ?confounder?  How so?,SR00341
7.89902557560832E+017,@kidkiwigames   The app is called Pulse Point ..,SR00341
7.90278336224358E+017,@Yahoo @YahooTech follow me guyz ✌✌✌✌✌,SR00341
7.91279195661926E+017,@YouandYourFam FERTILITIES UNTO THE FERTILITY GOD! OMEGAS FOR THE OMEGA DOME,SR00342
7.91279243024077E+017,@YouandYourFam FERTILITIES UNTO THE FERTILITY LORD! OMEGAS FOR THE OMEGA MONSTER,SR00342
7.86628499545129E+017,@FionaFakeShan @NPR i know one orange pol who could use brain transplant,SR00344
7.8665767721678E+017,@NPR hope for @realDonaldTrump after all,SR00344
7.86664089430942E+017,@NPR @smbtwts crazy,SR00344
7.86935434106507E+017,@BarryMotivates @CHCcorp @morgfair @DrFerdowsi @Iron_Light @NPR Fantastic what doctors can today. Only wish 'doctoring' was free in US!,SR00344
7.86957895564943E+017,@PsySciencesWKU would someone be interested and coming to speak with my AP psych classes about your program?,SR00344
7.86971242561573E+017,@Dhoosey We'd love to.  I will speak with the faculty and be in touch!,SR00344
7.8822610686421E+017,@SuB8u nothing short of a modern day miracle,SR00344
7.92238708028154E+017,A skin patch and a smartphone app - a peek into continuous glucose monitoring solutions of the future.… https://t.co/ytXnOClI3y,SR00344
7.9582611047483E+017,Fascinating. A robot surgeon to do procedures as delicate as a cataract surgery! With better accuracy than a human.… https://t.co/ogCNvLvOCd,SR00344
7.84798033150026E+017,@rickberke @BryantFurlow @statnews never apologize for not talking about Drumph,SR00346
7.84913271891583E+017,"Chemotherapy deals heavy damage to tumors — but often, the cancer cells  are able to regroup and repair themselves. @statnews",SR00346
7.84913534215983E+017,PARP inhibitors work by  stopping this repair.@statnews,SR00346
7.84914698487624E+017,"In a pilot study of 13 breast cancer patients on the drug at MD Anderson Cancer Center in Houston, tumors shrunk on average 78 percent.",SR00346
7.85136459783242E+017,"@thenews_intl hi, small nit in this piece (wrong logo). Could the team update? TY. #client https://t.co/kHMIR9fNlO",SR00347
7.85399687981376E+017,@salilkallianpur @ReutersIndia they got wrong logo thou :) @Merck,SR00347
7.85404035968832E+017,@ashwinbonde @ReutersIndia @Merck lol,SR00347
7.8338412471944E+017,@2washblog awesome!,SR00349
7.8342464396945E+017,@JMitchellNews @Annette_Peagler wow,SR00349
7.83431923326591E+017,@odibro @bradloncar afmd?,SR00349
7.8372418871663E+017,@greta @lauriemcginley2 Amazing!! God bless!,SR00349
7.83725105977242E+017,@greta @washingtonpost AMEN,SR00349
7.83725740705587E+017,@greta @washingtonpost WONDERFUL news!!!💗⚘💗,SR00349
7.8372880039569E+017,@greta @washingtonpost Awesome good news 4 a change!💝,SR00349
7.83732491676901E+017,"@greta @washingtonpost enjoying the here and now, I love this story.",SR00349
7.83733714190791E+017,@greta @washingtonpost wonderful news happy for family,SR00349
7.8373952154026E+017,@greta @washingtonpost amazing. .God's blessing.♡♡♡,SR00349
7.8375523213618E+017,@greta Hi miss you on TV,SR00349
7.8376403406352E+017,@greta wow great news lets keep it going,SR00349
7.83772364228137E+017,@greta @washingtonpost God Bless!!,SR00349
7.83775503459033E+017,@Lisa_Franceski @greta @washingtonpost From a survivor's Mom:  ALL of you need to educate yourselves. https://t.co/SQRZpnxXNH Please or DM,SR00349
7.83821388599656E+017,@odibro @washingtonpost have always felt optimistic and inspired after CAR-T articles. This one much more sobering and sad. Long way to go.,SR00349
7.84085759338971E+017,@greta we all miss you Greta what we get to have you back again at least get to see you do some of your reporting we all love you,SR00349
7.84640908537004E+017,@washingtonpost https://t.co/DIG0zRjWPm  https://t.co/o96w26vR7Z,SR00349
7.8255169084742E+017,@walidgellad nothing Marisa Tomei says is wrong. Ever.,SR00350
7.82552280742695E+017,@daviesbj they must be paying you too,SR00350
7.82560669136597E+017,"@walidgellad @FoxNews actually, that looks like a press release...",SR00350
7.8256948606711E+017,@matthewherper complete with video interview with dr. manny too,SR00350
7.825707781057E+017,"@AmyResnick and I've used that drug, did NOTHING for me!",SR00350
7.82938465679839E+017,@stumblethru  Thank you. Will read.,SR00351
7.83103511290458E+017,@nytimes tell John Stone,SR00351
7.83103960186061E+017,"@nytimes wow, so with patent and approval, what do you think they can hose the peasantry for? 5K per month? More, right?",SR00351
7.83104174401659E+017,@nytimes it should bee with out cortisone !M.Assidmi,SR00351
7.8310449362174E+017,"@nytimes But after 3 weeks, all there skin falls off, due to side-effects.",SR00351
7.83104657321136E+017,@nytimes ok regeneron get em'!!!,SR00351
7.83106903609971E+017,@nytimes @DSzymborski  Dan read this... No more eczema!!,SR00351
7.83108332416537E+017,@nytimes someone tell John Turturro,SR00351
7.83132964695704E+017,@leisurebolt @nytimes Thankfully mine isn't as severe as those people's - it goes away after a couple of weeks then I'm fine for 6 months.,SR00351
7.83136170968437E+017,"@nytimes After years of steroid creams, a dairy-free life cleared my severe eczema! No drugs needed anymore!",SR00351
7.83285413985317E+017,@TheAMSSM @drtinamaster great stuff!,SR00352
7.80545719816127E+017,.@NPRHealth Please look up the term ableism and kindly avoid it in and related themes in your future articles. sincerely a disabled human,SR00353
7.80562145784304E+017,"@NPRHealth Walking didn't ""fend off"" my disability, and I'm living a happy life in a wheelchair. This is not a contradiction.",SR00353
7.80562347035398E+017,"@NPRHealth I'm 34. I'm disabled. Walking &amp; exercise aggravated my condition to reduce my mobility, so let's stop treating it as a cure all,",SR00353
7.80562378136121E+017,@NPRHealth @NPR this is some gross bs especially when you could just say hey walking is good for you.,SR00353
7.80573349995045E+017,@NPRHealth this has no credible science to back up the statement.,SR00353
7.80574829955129E+017,@NPRHealth cut this out. I was teaching 18 yoga classes a week. Now I have an autoimmune condition &amp; use a powerchair.,SR00353
7.80598972847124E+017,@NPRHealth this writer does not understand the difference between disability and diseases of aging. Go back to school and figure it out.,SR00353
7.80630297305977E+017,"@doctormeera totally a fan of exercise in the elderly, but improving memory?  I don't buy it.  1/2",SR00353
7.80630577149903E+017,@doctormeera Cited trial was tiny (120 pts) and used a bunch of unconventional surrogate endpoints for memory for no apparent reason. 2/2,SR00353
7.80668559089345E+017,"@Snapzu_Health
@NPR
That's nice to know!
But how about #patients #disabled early in life
No fault of theirs
How do they restart #walking?",SR00353
7.80729645536797E+017,@HBudnitz Quite.  Aged 55... https://t.co/1OBdbcfY6s,SR00353
7.8073679875031E+017,@seonaloveman Gorgeous!,SR00353
7.80772338774139E+017,@DrEricStrong agree you are probably right on the walking (tai chi data somewhat better)...but better to walk than take the dementia drugs,SR00353
7.81139323139727E+017,"@DonAntonucci I'd love to be mobile, but you denied my knee replacement. So I'm not mobile.",SR00353
7.81184216629412E+017,"@Wilderness @KatherineHobson ... sorry, npr, this is also not news ...",SR00353
7.82225641416581E+017,@PcanoHealthIT and see a #podiatrist to stay on your feet!,SR00353
7.82230594906427E+017,@PcanoHealthIT @NPR AND lift weights! You will need your muscles!!! #InternationalDayofOlderPersons,SR00353
7.82242921567425E+017,@ClaudiaHirawat @NPR Walking as a medicine,SR00353
7.82709976812904E+017,@AccessCHC @NPR @KPalombaro #PT713 study suggests prescribing exercise may be even more important than prescribing medicine for older adults,SR00353
7.83205943827915E+017,@MyCuppaJo @NPR You're on fire today!,SR00353
7.83305004991951E+017,@mindbodymoveuk - ha! Thank you 😊,SR00353
7.83309622916608E+017,@eschattner @AnnalsofIM How can we engage #seniors in regular exercise? What opportunities are we not tapping in to?,SR00353
7.8346904186434E+017,"@DrEstebanLopez walkable cities, habits of walking (rather than  driving) from early age, being active as way of life...: )",SR00353
7.83877729141854E+017,@everybodywalk @NPR I've been walking for about 3 months now and the benefits are wonderful.,SR00353
7.88566169984786E+017,@MHA @ruralhealth @NPR - so believe this to be true!!!,SR00353
8.00580232906478E+017,@SBSOX1 Do you want to be a rep for https://t.co/CaxUXMRGtS! Shoot an email to just.gym.apparel@gmail.com,SR00353
7.79292123057316E+017,"@bradpalm1 Sorry you're in migraine pain. Check out this resource: https://t.co/gUYujYHIjb - Hope it helps Synthonics,",SR00355
7.79295036982727E+017,"@MigraineAgain I'm into pharmaceutical migraine management. I don't have migraines, but thanks for concern and reference.",SR00355
7.79303522894479E+017,"@statnews or, if the federal govt would stop waging a corrupt war, us migraine sufferers could use a harmless plant that works far better 😒",SR00355
7.79708104300565E+017,@NewsInLongevity @damiangarde Oh! More side effects!! Yummy yummy. 😝💩💀👹,SR00355
7.79801255753478E+017,@TRobert @AndreaGer very interesting. I hope they can move forward with more trials soon.,SR00355
7.79801704355205E+017,@TRobert makes me wonder if the drug industry creates a better drug will that affect public &amp; doc attitudes in #migraine?,SR00355
7.80082852050371E+017,@PBS @NewsHour i believe migranes are directly linked to anxiety and should be treated through psychology not psychiatry.,SR00355
7.80084926158873E+017,"@JeromeElam Please, try Vitamin B2 for #migraines - Affordable, easy to get &amp;  helped me a lot..",SR00355
7.80114642785952E+017,"@PBS seriously, keep us posted on this topic of migraines",SR00355
7.8079232238882E+017,@scicurious I SO could have used that this morning!,SR00355
7.80793813380006E+017,@Summer_Ash IF you are the 50% it works for anyway. :),SR00355
7.80966474823311E+017,@scicurious @statnews want to volunteer. Can start immediately 🤕,SR00355
7.82201629470843E+017,"@ken_ragsdale  Sorry about your migraine! Read ""12 Ways to Win Your Battle with Migraines"" https://t.co/r7TRm6M5G0 - Hope it helps Ken",SR00355
7.82481877462503E+017,@MigraineDisordr we did not lose our hope yet. All effort welcome.,SR00355
7.82482890768736E+017,"@owiesymd Point taken, we are all in this fight together. We believe 2017 should prove an interesting year from a research standpoint.",SR00355
7.80663125125325E+017,A lot of interesting developments for better #prostatecancer imaging. @wellcometrust supporting #ovariancancer imaging too @JeremyFarrar,SR00356
7.81551377130455E+017,@LACNETS Any info on who offers these scans in this region? Also: do you have anything planned in the LA area for #NETCancerDay ?,SR00356
7.86088255712297E+017,Next support mtg Nov 10 NET Cancer Day @Tower Cancer Research Found. 12-2 PRRT Patient Perspective  https://t.co/zcNyYbdRj8 @PheoParaProj,SR00356
7.82677462769631E+017,"@0276_Gaubert can't stand natu's way of speaking, it's being iffy for a lot of people washing these so I assumed it's np",SR00357
7.78472391856894E+017,@HCSMnews any recipes that have them together? 🤔,SR00358
7.82529002896581E+017,@rqui  Morning Robin. Greetings From Avon Lake OH,SR00358
7.82529719627428E+017,@rqui @TIME https://t.co/xPsfKxjUVx,SR00358
7.82531210040009E+017,"@rqui @TIME No family history here, gave my son PB at 11 months and almost killed him.",SR00358
7.82566464947487E+017,@rqui Okay! @TIME https://t.co/XSicpWdU8Z,SR00358
7.82591057506673E+017,@rqui @TIME my granddaughter ate eggs as soon as solid food started. Mom ate eggs while nursing. She still has an egg allergy,SR00358
7.84091835966886E+017,@rqui fuck you,SR00358
7.77859102252958E+017,@Robertanews So I guess couples should keep the lights on.,SR00359
7.7796620068497E+017,@ewnupdates,SR00359
7.76735071407661E+017,@guardian should be free to all non drivers,SR00360
7.76735471418376E+017,@guardian Stop the geo-engineering... https://t.co/Ly7oPEtV0P,SR00360
7.7673836550903E+017,@guardian @SnarkyC Tories and GOP immediately suggest that governments should start charging people for how much air they breathe.,SR00360
7.76739223642608E+017,@guardian clean-up the air,SR00360
7.76740300962271E+017,@guardianeco @guardian Just stop the air pollution in the first place @GreenbeltGuard @GreenbeltNetwor,SR00360
7.76773300471161E+017,"""Inhaler protects lungs against effects of #airpollution https://t.co/lhTJmGBDAP;"" @dpcarrington.
@SaveBreath @RevonSystems
HT @sickweather",SR00360
7.76795745219404E+017,"An improvement on our Foreign Secretary's attempts to *glue* air pollution to London's roads and thoroughfares, but still.",SR00360
7.76796017287102E+017,Perhaps this is how we make it through the Anthropocene: coated in a thin protective layer of water.,SR00360
7.76833645701112E+017,"@GoGreenSaver WE SHOULD JUST STOP POLLUTING THE AIR..USE SOLAR OR WIND .. WTH, WE HAVE THE TECHNOLOGY",SR00360
7.76867450197422E+017,@CautiousImpulse @dpcarrington Especially if we decide to live in a larger city ☺️✨,SR00360
7.76994233647411E+017,@BatesJenny I would still prefer to wear an anti pollution mask then an inhaler. Here is a fully organic one https://t.co/pqrVe571pA,SR00360
7.77521337619223E+017,@UNEP 2 little 2 late!!!,SR00360
7.77537865328759E+017,"@UNEP   Pollution resistant inhaler, is it goin 2bfree?Or r polluters fundin this research 2make mony by selling it while continuin 2pollut",SR00360
7.77610926497333E+017,@Wymsykayak thanks 👍🏻❤️,SR00360
7.77760151721939E+017,@UNEP better to reduce the pollution. Working in it,SR00360
7.92986998046921E+017,@pablorodas China needs this inhaler!,SR00360
8.37637788363289E+017,"@pablorodas Treating the symptoms, not the cause, how lucrative for big Pharma.",SR00360
7.75810292378849E+017,@NBCNewsHealth the cost,SR00361
7.75839834908848E+017,"@parminderdeo Wow, exciting and thought-provoking technique.",SR00361
7.76109616388121E+017,@parminderdeo Wow!! What if you're myopic and presbyopic at the same time?,SR00361
7.76223300737339E+017,"@ClearLasik I watched that segment 3x - quote ""this is going to be big"" I am interested",SR00361
7.76224802667426E+017,@Jacquie_Chak Doing our first 10 at no charge.  Oct. 3 in the eve.  email me. Mnelson@clearchoicelaser.com,SR00361
7.76534687237804E+017,@RobertPicardo I just hope this isn't the first step into transforming us into #TheBorg,SR00361
7.76570263085265E+017,"@RobertPicardo JSYK, this would be mono-vision (1 eye) correction, vision always better using both together. CL folks do this &amp; notice diff.",SR00361
7.8086755049003E+017,@rqui @NBCNews Congrat's to US. ICE-T &amp; COCO let us perform live on their show on FOX-5. https://t.co/v9HPclsybw,SR00361
7.80927815445312E+017,@rqui @NBCNews Congrat's to US on making it to FOX-5 with ICE-T &amp; COCO. https://t.co/4QLIs8ZsD8,SR00361
7.80940030038737E+017,@rqui @NBCNews hey Robin,SR00361
7.8094090706337E+017,"@rqui more childhood blood pressure stories, please. Jk. Love you",SR00361
7.8100721598559E+017,@rqui @NBCNews Would you or Howard use this procedure?  Playing with the eyes is Riskyyyyy,SR00361
7.81224372015075E+017,@rqui @NBCNews thanks for all your very informative medical tweets! https://t.co/NJx7o0KBwe,SR00361
7.81246870936916E+017,@JoeyBoots @Beetlepimp @rqui @NBCNews  too many teeth!!,SR00361
7.81294093213262E+017,@rqui Still have not found a lazy way to lose weight without work. #mythreecents,SR00361
7.8225889634592E+017,@rqui @NBCNews sign me up,SR00361
7.76447108815524E+017,"@teamtortorello unfortunately that is extremely pertinent in our household, we spent hours in special ""salon"" last week!",SR00362
7.76448163481686E+017,@AmyRadil remember the toxic shampoos of our childhood? Effective! Lice was a 20-minute affair. Scientists of America: get on it!,SR00362
7.76448369317163E+017,"@AmyRadil plan B: no friends, no physical contact. Get on it, lousy kids.",SR00362
7.78267168437707E+017,@JohnGBaresky @WSJ Or simply go to @Target and get @Littlebugs to kill #superlice with NO pesticides!  #SuperLiceSolution,SR00362
1.00843694817883E+018,@MichellePandey Thanks Michelle,SR00364
7.73554550166868E+017,@TIME No!,SR00364
7.72924314446201E+017,@AdamsFlaFan https://t.co/wjx1AWXBrk,SR00365
7.73210844926775E+017,@MissShuganah Thank you for sharing this important info on cord blood. We hope every expectant parent sees it. #GiveLifeTwice #SaveTheCord,SR00365
7.73213030733742E+017,"@SaveTheCord Our older daughter is severely disabled.I wanted to save cord blood when our younger daughter was born, but midwife screwed up",SR00365
7.75828162437521E+017,@just4_children Thanks for the retweet! Have a fantastic Tuesday! #cordblood,SR00365
7.76146352841425E+017,@JeremyMarris Thanks for the share! Have a happy bump day! #cordblood,SR00365
7.78004253000335E+017,@TappJacqueline Thanks for the retweet! Have a fantastic day! #cordblood,SR00365
7.71837310727881E+017,@CBSEveningNews great .. like we can afford to fill this in California!,SR00366
7.71970005210628E+017,@CBSNews Really it good for health..,SR00366
7.72032378059579E+017,@CBSNews once again this kind fluff piece journalism instead talking about Hillary fbi situation. Rhodes connection is criminal enterprise,SR00366
7.72101314226422E+017,@CBSNews #fad,SR00366
7.72143436682134E+017,@CBSNews is CBS aware that hillary clinton is about to have her security clearance revoked. https://t.co/q4C13fvIjE,SR00366
7.73789472580375E+017,"@brianedwardsmd Get rid of Linkis Brian. It screws up links, like this one!",SR00367
7.71054336638157E+017,An experimental drug dramatically reduced toxic plaques found in the brains of patients with Alzheimer's disease. https://t.co/dWsAgd0Z3e,SR00368
7.71054641966645E+017,Results from a small number of patients hint that it may also be able to slow the loss of memory and thinking. https://t.co/dWsAgd0Z3e,SR00368
7.71055797392577E+017,"@NPR 
If This,Works..
Would Be #Breakthrough Of,A Century.
Civilizational,Triumph.
Most #Uplifting News,Of Today.
Thanks.BYE.",SR00368
7.71061504389083E+017,@NPR it will cost $2 to make and they will charge us $2000000 for it,SR00368
7.7106198673408E+017,@NPR https://t.co/3mYJmyzvsa,SR00368
7.71062259187462E+017,"@NPR I pray that this will work. Watched my mom die of this awful disease despite having been healthy, social, non-smoker/drinker, did yoga.",SR00368
7.71066024971993E+017,@MorningEdition Better than any medicine: #WFPB #Vegan lifestyle!,SR00368
7.71093761824657E+017,@NPR wow!,SR00368
7.7110628735447E+017,"Like, these images are gorgeous! https://t.co/n67DOYzIaq",SR00368
7.71121365856428E+017,@Regina_Griffin @NPR Thanks! I saw something in the Daily Mail...but because of the source I didn't trust it 100%.,SR00368
7.71162351152271E+017,"@NPRHealth 1) 
Aducanumab (Aβ mAb)
Alzheimer’s disease. Encouraging but a potential side effect is bleeding.             The ultimate ....",SR00368
7.7116741900816E+017,"@NPRHealth 2) goal is to develop a drug to treat underlying symptoms as opposed to symptoms or bio markers. At this point diet, exercise ...",SR00368
7.71231109296247E+017,"@KarenatashaB gee, can't imagine why you wouldn't trust the Daily Mail😁",SR00368
7.71802179405578E+017,@nephrologygroup @c0nvey Thanks for sharing!,SR00368
7.71941048469819E+017,@NPR @itscosmicbunny  Remove amyloid plaque from the brain,SR00368
7.7430365441312E+017,@joannaonthelake @EmiForLove #alcoholawareness Alcohol alzheimers and dementia-Affects all major organs and entire body,SR00368
7.70602187940622E+017,@DrNatalieTV @nytimes Patient of the 'Best Oncologist/GYN' in Philadelphia... Still looking for help for those of us with hx. of CA in fam..,SR00369
7.70608129105072E+017,@DrDavidKatz @nytimeswell @harvardmed @EmpowHER https://t.co/3GnAVSRUjY,SR00369
7.70688016830571E+017,@MenopauseOrg @nytimeswell Una visione equilibrata sulla terapia in menopausa. Con i nuovi prodotti i rischi sono percentualmente minimi,SR00369
7.70836474585555E+017,@DrNatalieTV would love to know the app that helps you determine whether you need hrt.,SR00369
7.70951955711746E+017,"@Rognancyp it's cited at the end of the article, did u find??",SR00369
7.71832669499892E+017,"@MenopauseOrg Since 1999 &amp; the '02 withdrawal of #Hormonetherapy
Suicide rate 4 women 45 - 64 rate up 64%
Opiate ODs up 400% 4 #whitewomen",SR00369
7.71837608204788E+017,@MenopauseOrg Correction: Suicide rate is up 63% for Women 45 - 64 since '99. Correlation 2 no hormone treatment? https://t.co/ssPkFaphHp,SR00369
7.83217285007892E+017,"@doctorjen9 Hi Dr.Jen, speaking of menopause... We would love for you to join our facebook group about women's heal… https://t.co/B7AdAYeF4g",SR00369
7.69977660340666E+017,@Newsweek that's great. Give one to Giulani cause he out there,SR00370
7.70270427960734E+017,@epflcswccm @UBSSW @StuckonSW What a difference that would make in the behavioral health industry!,SR00370
7.70403168983265E+017,Mental disorders lack what most other health diagnoses rely on: biological markers. https://t.co/kmzs7Hyoc8,SR00370
7.70411449642431E+017,@Newsweek Not universally true,SR00370
7.70427458927616E+017,"@Newsweek @GarrettRuby one of the reason some are conducting studies that incorporate areas, like B-snipstudy I worked on.Brain&amp; blood bioma",SR00370
7.70432474245505E+017,@NellyAbkowicz @Newsweek That's way above my head.👀 Lost me after biological markers. 😮,SR00370
7.71071613403996E+017,@Newsweek https://t.co/lhvIInGfQw,SR00370
7.71072084529275E+017,@Newsweek which person do they do the schizophrenia test on?,SR00370
7.71072628174062E+017,@Newsweek WOW! interesting. I hope it helps those who have been diagnosed with schizophrenia believe that they have the disorder.,SR00370
7.7107316180256E+017,@Newsweek  or so the government will say to lock you away,SR00370
7.71077905833001E+017,"@Newsweek Would that be due 2 excessive pesticides, GMO, steroids, antibiotics &amp; other unnatural chemical food/water poisons found in blood?",SR00370
7.71357656988738E+017,@Newsweek the question remains: too much medicine or not enough?,SR00370
7.71439399305261E+017,@Newsweek A must have before Marriage. If you're under 29 years old.,SR00370
7.70256243600523E+017,@CarolineYLChen @ianmking VR wonderful,SR00371
7.70262337840374E+017,@CarolineYLChen @chrissyfarr @ianmking i'm already using this in #NHS in UK for my patients for wound care,SR00371
7.702721156311E+017,@keithgrimes @meganmurp @BrennanSpiegel Cool! Wonder if it works for training stroke patients (e.g. Hemispatial neglect)?,SR00371
7.70276075423277E+017,@TheMiniMegatron @meganmurp @BrennanSpiegel there are a few different approaches to the problems patients with stroke have. Not used myself,SR00371
7.70276168222274E+017,"@TheMiniMegatron @meganmurp you may want to contact @BrennanSpiegel regarding the pain aspects though, he's got solutions in that area",SR00371
7.70293196576305E+017,"Prescience, thy name is @msquinn",SR00371
7.70294016185278E+017,@msquinn Absolutely! Great clinical data out there demonstrates how it impacts relevant outcomes. cc/ @AppliedVRhealth @techstars FTW!,SR00371
7.70319020809527E+017,@markgurman @ianmking so cool. We should chat about @HYP3R and its application in one of the hospitals mentioned ;) Patient experience 🙌,SR00371
7.70322555035087E+017,@Rock_Health  what happens when you remove the goggles?,SR00371
7.70392791339848E+017,@technology @phillipmturner until then #meditation,SR00371
7.70461382940631E+017,"@technology Love helpful tech, but is hi-tech VR needed to accomplish the goal? How about something more personal to patient (a home movie)?",SR00371
7.70481757913227E+017,@bunnymichu @technology you almost scared me XD,SR00371
7.7063532345387E+017,"I have spent A LOT of time in hospitals, including children's hospitals. The benefits that VR can to the sick or injured make me hopeful.",SR00371
7.70635498566083E+017,Like holy shit imagine spending you 6 hour infusion playing a little bit of VR instead of watching the same movie for the millionth time.,SR00371
7.70635683815825E+017,"@charm__person yeah, I'd be interested in seeing what VR programs they using with people. Are they games? Are they something else?",SR00371
7.70661469457383E+017,@BrennanSpiegel Great article! Wondering if this tech is being used at any of the Boston teaching Hospitals?,SR00371
7.70669364915733E+017,@cigarbabe2 I am not aware of Boston teaching hospitals with active #VR programs but I bet @JohnTorousMD or @VahabzadehMD would know.,SR00371
7.70687057672954E+017,@RPardo1 😉,SR00371
7.70701419959779E+017,“@business: Hospitals try giving patients a dose of VR https://t.co/V1VhBdPh1W https://t.co/pe3t5GZLVe” @sallyeaves,SR00371
7.70718873649906E+017,@benpublishing I was just talking about this awesome VR technology with colleague yesterday!,SR00371
7.70870853047316E+017,"@startuphealth man with #DownSyndrome uses breakthrough digital technology to change his life! VIDEO:
https://t.co/A7zbHFCYm8",SR00371
7.70948546090656E+017,"@vTimeNet being bedridden at a hospital right now, I regret terribly not bringing my VR gear with me...",SR00371
7.70948834952438E+017,@DanMonteiroNit Oh no! Could nobody bring it in for you? Get well soon!,SR00371
7.70973275560247E+017,@DaveMichels but then Hindu philosophers have said that the whole life is Maya :-),SR00371
7.71019384219398E+017,@ana_cba @majorg85k @AuraliSofia @tcouto @business se for comparticipado mando já vir!,SR00371
7.71072887012758E+017,"@EricTopol @business @technology @CarolineYLChen @CedarsSinai @MountSinaiNYC Outpatient Virtual Reality, a.k.a. Reality",SR00371
7.71119613006516E+017,@MigraineRF @business I'd try anything.,SR00371
7.71428817558614E+017,"This is super interesting to me, as someone who was dependent on pain meds for a good long while.",SR00371
7.71429024811721E+017,"Seems to combat pain response on a few different vectors: focus, reaction, isolation.",SR00371
7.71446063282598E+017,"@joshsimmons :-/ :: hugs :: hopefully by the time you need it, we'll have better treatment options.",SR00371
7.71446348126233E+017,"@juliaferraioli it's amazing how much of a sensory overload VR can be, being able to drown out even the worst pain (e.g. burns treatments)",SR00371
7.71447146709193E+017,"@juliaferraioli the burns unit in our local hospital been experimenting with VR too, with isolation too (360 cam virtual dinner w/ friends)",SR00371
7.71534580079669E+017,"@DenisHurley @Lady_Ada_King Shared an office space with AppliedVR a few months ago—great people, amazing work being done.",SR00371
7.71567939724063E+017,@3dhdgear @StanfordVR @vrdigest @vr_OculusTalk @VR_Status thats amazing👌,SR00371
7.71692334509658E+017,@swicktalk @technology Sounds familiar @avantgame,SR00371
7.71772539530019E+017,"@startuphealth Wow, how interesting!",SR00371
7.72153638269616E+017,@business - say what,SR00371
7.73442501063696E+017,@3dhdgear @StanfordVR @vrdigest @vr_OculusTalk @VR_Status @vrdevelopers @googlevr @RtoVR @business thats grt,SR00371
7.76006258663064E+017,@brucel thats how it will start those unable accept the new reality …,SR00371
